longitude,latitude,median_house_value
-122.42,37.74,240900.0
-122.42,37.74,258600.0
-122.42,37.74,243000.0
-122.42,37.73,292300.0
-122.43,37.73,263200.0
-122.43,37.73,264000.0
-122.43,37.73,275500.0
-122.43,37.72,259800.0
-122.44,37.72,267200.0
-122.44,37.73,270000.0
-122.44,37.73,261900.0
-122.42,37.73,229400.0
-122.42,37.73,279300.0
-122.42,37.73,254500.0
-122.43,37.73,240900.0
-122.41,37.73,230200.0
-122.4,37.73,238700.0
-122.4,37.73,233000.0
-122.41,37.73,271300.0
-122.41,37.73,272500.0
-122.42,37.73,250300.0
-122.4,37.72,219400.0
-122.4,37.72,239300.0
-122.41,37.73,276200.0
-122.41,37.72,242900.0
-122.41,37.72,236200.0
-122.42,37.72,244700.0
-122.43,37.72,252600.0
-122.43,37.72,254000.0
-122.43,37.72,250500.0
-122.44,37.72,252000.0
-122.43,37.72,242000.0
-122.43,37.73,251800.0
-122.43,37.73,222600.0
-122.44,37.72,265000.0
-122.44,37.72,268500.0
-122.45,37.72,261800.0
-122.44,37.72,260000.0
-122.45,37.71,270600.0
-122.45,37.71,261600.0
-122.45,37.71,243600.0
-122.46,37.71,246200.0
-122.46,37.71,231600.0
-122.43,37.71,266900.0
-122.43,37.71,266500.0
-122.43,37.71,255600.0
-122.44,37.72,247700.0
-122.44,37.71,251500.0
-122.44,37.71,248900.0
-122.44,37.71,264100.0
-122.45,37.71,251000.0
-122.4,37.72,219100.0
-122.4,37.71,238000.0
-122.41,37.71,226300.0
-122.41,37.71,181900.0
-122.41,37.71,213900.0
-122.41,37.71,217800.0
-122.4,37.72,218300.0
-122.4,37.72,241900.0
-122.45,37.77,278600.0
-122.46,37.76,414300.0
-122.46,37.77,435700.0
-122.46,37.76,390000.0
-122.45,37.76,500000.0
-122.46,37.76,367700.0
-122.46,37.75,374200.0
-122.47,37.76,406500.0
-122.47,37.76,359600.0
-122.47,37.76,345700.0
-122.47,37.76,306700.0
-122.47,37.76,329600.0
-122.47,37.76,330000.0
-122.47,37.76,350000.0
-122.47,37.76,338000.0
-122.47,37.75,361000.0
-122.47,37.75,357000.0
-122.47,37.75,366300.0
-122.47,37.76,420300.0
-122.47,37.76,358600.0
-122.46,37.75,500001.0
-122.46,37.75,500001.0
-122.47,37.75,500001.0
-122.47,37.75,381700.0
-122.47,37.75,337400.0
-122.47,37.74,333600.0
-122.45,37.75,349000.0
-122.45,37.75,322600.0
-122.45,37.75,313400.0
-122.46,37.75,394000.0
-122.45,37.74,349500.0
-122.46,37.74,431000.0
-122.45,37.74,335100.0
-122.44,37.73,313600.0
-122.45,37.74,346800.0
-122.46,37.74,416900.0
-122.46,37.74,500001.0
-122.47,37.74,500001.0
-122.47,37.74,363600.0
-122.47,37.74,365600.0
-122.46,37.73,500001.0
-122.46,37.73,426800.0
-122.46,37.72,405200.0
-122.47,37.73,484600.0
-122.47,37.73,500001.0
-122.47,37.73,500001.0
-122.47,37.72,399000.0
-122.46,37.73,394100.0
-122.45,37.73,335100.0
-122.46,37.73,344200.0
-122.44,37.73,275500.0
-122.44,37.73,261400.0
-122.45,37.73,266200.0
-122.45,37.73,264200.0
-122.44,37.73,269200.0
-122.45,37.72,231900.0
-122.45,37.72,219300.0
-122.45,37.72,221200.0
-122.45,37.72,225000.0
-122.46,37.72,238600.0
-122.46,37.72,228600.0
-122.46,37.72,221500.0
-122.46,37.72,244100.0
-122.46,37.72,232000.0
-122.47,37.71,237900.0
-122.47,37.71,239400.0
-122.47,37.72,239300.0
-122.47,37.72,246700.0
-122.47,37.72,259700.0
-122.45,37.72,228900.0
-122.45,37.71,221600.0
-122.46,37.71,219500.0
-122.46,37.71,225000.0
-122.46,37.72,211800.0
-122.48,37.76,348600.0
-122.48,37.76,332100.0
-122.48,37.76,323800.0
-122.48,37.76,322100.0
-122.48,37.76,331300.0
-122.48,37.76,336100.0
-122.49,37.76,339800.0
-122.49,37.76,329600.0
-122.49,37.76,331200.0
-122.49,37.76,332700.0
-122.49,37.76,339800.0
-122.49,37.76,353600.0
-122.49,37.76,323100.0
-122.48,37.75,318400.0
-122.48,37.75,317600.0
-122.48,37.74,311800.0
-122.48,37.75,329200.0
-122.48,37.75,314700.0
-122.48,37.75,331000.0
-122.49,37.75,320200.0
-122.49,37.75,308500.0
-122.49,37.75,297800.0
-122.49,37.75,319100.0
-122.49,37.75,321200.0
-122.49,37.75,323800.0
-122.49,37.74,321300.0
-122.48,37.74,323100.0
-122.48,37.74,314300.0
-122.48,37.74,335000.0
-122.49,37.73,438500.0
-122.49,37.74,340800.0
-122.49,37.74,317700.0
-122.49,37.74,315200.0
-122.48,37.73,500001.0
-122.48,37.73,371500.0
-122.49,37.73,369400.0
-122.49,37.73,433300.0
-122.49,37.73,406200.0
-122.48,37.73,350000.0
-122.47,37.72,350000.0
-122.48,37.71,400000.0
-122.48,37.72,187500.0
-122.48,37.72,112500.0
-122.5,37.76,307700.0
-122.5,37.76,316200.0
-122.5,37.76,295600.0
-122.5,37.76,296300.0
-122.5,37.76,278800.0
-122.5,37.75,291500.0
-122.5,37.75,283200.0
-122.51,37.76,268900.0
-122.51,37.76,274200.0
-122.51,37.76,260800.0
-122.5,37.76,284100.0
-122.5,37.76,272300.0
-122.5,37.75,270200.0
-122.5,37.75,271800.0
-122.54,37.76,272200.0
-122.5,37.75,286300.0
-122.5,37.74,297800.0
-122.5,37.74,296600.0
-122.49,37.74,300000.0
-122.5,37.74,275700.0
-122.5,37.74,275700.0
-122.5,37.75,272400.0
-122.5,37.74,272800.0
-122.5,37.74,273700.0
-122.5,37.74,268100.0
-122.54,37.74,271100.0
-122.46,37.79,500001.0
-122.46,37.78,350000.0
-122.46,37.78,350000.0
-122.46,37.79,500001.0
-122.46,37.78,500001.0
-122.47,37.78,307100.0
-122.47,37.78,416700.0
-122.47,37.79,500001.0
-122.47,37.79,500001.0
-122.47,37.79,483300.0
-122.47,37.78,443300.0
-122.47,37.78,396400.0
-122.48,37.78,375000.0
-122.48,37.79,457800.0
-122.48,37.78,335300.0
-122.49,37.78,322900.0
-122.49,37.78,352200.0
-122.48,37.79,500001.0
-122.49,37.79,500001.0
-122.49,37.79,500001.0
-122.46,37.78,376800.0
-122.46,37.78,441700.0
-122.46,37.78,375000.0
-122.46,37.78,360700.0
-122.46,37.77,402900.0
-122.47,37.77,398400.0
-122.47,37.78,421300.0
-122.47,37.78,446900.0
-122.47,37.78,422400.0
-122.47,37.78,414600.0
-122.47,37.78,404700.0
-122.47,37.77,366700.0
-122.48,37.78,337200.0
-122.48,37.78,393800.0
-122.48,37.77,348500.0
-122.48,37.78,346400.0
-122.48,37.78,311400.0
-122.49,37.78,329100.0
-122.49,37.78,356300.0
-122.49,37.77,369200.0
-122.5,37.77,359500.0
-122.49,37.78,318500.0
-122.49,37.78,328400.0
-122.49,37.78,500001.0
-122.5,37.78,348500.0
-122.5,37.77,324700.0
-122.5,37.77,336700.0
-122.5,37.77,322900.0
-122.5,37.78,332800.0
-122.51,37.78,351100.0
-122.51,37.78,342200.0
-122.55,37.79,322200.0
-122.47,37.81,500001.0
-122.5,37.79,500001.0
-122.54,37.72,318900.0
-122.42,37.72,212800.0
-122.36,37.72,180400.0
-122.39,37.74,225000.0
-122.4,37.75,225000.0
-122.38,37.71,207100.0
-122.4,37.71,223700.0
-121.28,37.96,52500.0
-121.28,37.95,52500.0
-121.28,37.95,63300.0
-121.29,37.96,112500.0
-121.29,37.96,75000.0
-121.29,37.95,87500.0
-121.3,37.95,45000.0
-121.29,37.95,22500.0
-121.3,37.96,76800.0
-121.31,37.96,77600.0
-121.29,37.97,110200.0
-121.29,37.96,103100.0
-121.29,37.96,92300.0
-121.3,37.96,110400.0
-121.3,37.96,105100.0
-121.3,37.96,97400.0
-121.31,37.96,107600.0
-121.31,37.96,92600.0
-121.28,37.97,66000.0
-121.27,37.96,61300.0
-121.27,37.95,59000.0
-121.27,37.95,54600.0
-121.27,37.94,52000.0
-121.28,37.94,56800.0
-121.28,37.94,52700.0
-121.29,37.95,42500.0
-121.29,37.94,63800.0
-121.32,37.95,43000.0
-121.31,37.94,45000.0
-121.3,37.94,60800.0
-121.3,37.94,67500.0
-121.32,37.94,55000.0
-121.31,37.96,118400.0
-121.32,37.96,87200.0
-121.32,37.96,88100.0
-121.33,37.96,80300.0
-121.34,37.96,59400.0
-121.32,37.95,62100.0
-121.32,37.96,50000.0
-121.34,37.97,94600.0
-121.34,37.96,113700.0
-121.35,37.97,93900.0
-121.36,37.96,247400.0
-121.35,37.96,189900.0
-121.32,37.98,94100.0
-121.33,37.98,84600.0
-121.33,37.97,91600.0
-121.32,37.97,87800.0
-121.32,37.97,88800.0
-121.33,37.96,92600.0
-121.33,37.97,87400.0
-121.33,37.97,90800.0
-121.31,37.98,141500.0
-121.3,37.97,113600.0
-121.31,37.97,183700.0
-121.31,37.97,123100.0
-121.29,37.98,65400.0
-121.29,37.97,98800.0
-121.29,37.98,76700.0
-121.3,37.98,98300.0
-121.3,37.97,105400.0
-121.29,37.99,90600.0
-121.29,37.99,81300.0
-121.3,37.99,87500.0
-121.3,37.98,93800.0
-121.28,37.99,55700.0
-121.26,37.98,55700.0
-121.27,37.98,70000.0
-121.27,37.98,72800.0
-121.28,37.98,69900.0
-121.29,37.99,75200.0
-121.27,37.97,54400.0
-121.26,37.96,63600.0
-121.27,37.96,52700.0
-121.27,37.96,54200.0
-121.26,37.98,54200.0
-121.25,37.98,48300.0
-121.26,37.97,50500.0
-121.25,37.97,63100.0
-121.26,37.96,62300.0
-121.26,37.97,69800.0
-121.25,37.97,75000.0
-121.26,37.96,63500.0
-121.25,37.95,55300.0
-121.26,37.95,59300.0
-121.26,37.95,62000.0
-121.27,37.96,54000.0
-121.26,37.96,62800.0
-121.25,37.96,68300.0
-121.24,37.96,57700.0
-121.25,37.95,62200.0
-121.24,37.95,63800.0
-121.25,37.94,65900.0
-121.24,37.94,113600.0
-121.24,37.93,65000.0
-121.25,37.94,55900.0
-121.25,37.93,48300.0
-121.26,37.93,53000.0
-121.26,37.94,51700.0
-121.27,37.93,61200.0
-121.28,37.94,56700.0
-121.28,37.92,60300.0
-121.28,37.94,57700.0
-121.29,37.93,59100.0
-121.29,37.93,61800.0
-121.28,37.93,67800.0
-121.28,37.92,61600.0
-121.29,37.92,73100.0
-121.28,37.91,65900.0
-121.31,37.93,81400.0
-121.3,37.92,73900.0
-121.24,37.98,80400.0
-121.24,37.97,67200.0
-121.24,37.96,57700.0
-121.23,37.96,57200.0
-121.23,37.96,59200.0
-121.23,37.95,89200.0
-121.22,37.97,58400.0
-121.22,37.96,56400.0
-121.22,37.96,72100.0
-121.25,37.92,66000.0
-121.23,37.92,85700.0
-121.36,38.0,225800.0
-121.35,38.0,152400.0
-121.35,38.0,123800.0
-121.37,38.01,242000.0
-121.35,38.01,94400.0
-121.36,38.01,173300.0
-121.36,38.01,87100.0
-121.36,38.01,166900.0
-121.34,38.01,175000.0
-121.33,38.01,155100.0
-121.34,38.0,129200.0
-121.33,38.0,98900.0
-121.33,38.01,151900.0
-121.32,38.01,96400.0
-121.32,38.01,102800.0
-121.32,38.0,101500.0
-121.32,38.0,87500.0
-121.33,38.0,119600.0
-121.33,37.99,175900.0
-121.34,37.99,194600.0
-121.34,37.99,234700.0
-121.31,37.99,110300.0
-121.32,37.98,94600.0
-121.33,37.98,176500.0
-121.33,37.98,150000.0
-121.36,37.99,134900.0
-121.34,37.98,191700.0
-121.33,38.02,136400.0
-121.34,38.02,133800.0
-121.33,38.02,162100.0
-121.33,38.02,119800.0
-121.34,38.03,130800.0
-121.33,38.03,130600.0
-121.36,38.04,162100.0
-121.35,38.04,159100.0
-121.35,38.04,146000.0
-121.36,38.04,148200.0
-121.34,38.05,244700.0
-121.34,38.04,146400.0
-121.33,38.04,142700.0
-121.33,38.03,126700.0
-121.32,38.03,143100.0
-121.33,38.04,145600.0
-121.33,38.04,153900.0
-121.35,38.03,155700.0
-121.34,38.03,133500.0
-121.35,38.02,132300.0
-121.35,38.03,131300.0
-121.36,38.03,138800.0
-121.35,38.02,140700.0
-121.36,38.02,206100.0
-121.36,38.03,78700.0
-121.32,38.04,92800.0
-121.31,38.03,105300.0
-121.32,38.03,98400.0
-121.32,38.02,99100.0
-121.31,38.03,110000.0
-121.29,38.0,112300.0
-121.31,37.99,105300.0
-121.3,38.0,100000.0
-121.3,38.01,100000.0
-121.3,38.0,116200.0
-121.31,38.0,108400.0
-121.31,38.0,131900.0
-121.31,38.02,92100.0
-121.3,38.01,95500.0
-121.32,38.02,104800.0
-121.31,38.01,101600.0
-121.31,38.01,90500.0
-121.3,38.04,117600.0
-121.3,38.03,102800.0
-121.3,38.03,107700.0
-121.29,38.04,97300.0
-121.29,38.03,91100.0
-121.28,38.03,94100.0
-121.29,38.03,111300.0
-121.28,38.03,107400.0
-121.29,38.02,99000.0
-121.3,38.02,106300.0
-121.3,38.03,95000.0
-121.3,38.02,87500.0
-121.29,38.0,124500.0
-121.29,38.01,137900.0
-121.28,38.02,95900.0
-121.29,38.01,120800.0
-121.27,38.05,82800.0
-121.27,38.02,155000.0
-121.3,38.05,112500.0
-121.25,38.05,106800.0
-121.25,38.04,201800.0
-121.25,38.01,112500.0
-121.23,38.04,247900.0
-121.22,38.04,212500.0
-121.25,38.03,220700.0
-121.22,38.0,162100.0
-121.24,38.01,125000.0
-121.25,38.0,135000.0
-121.26,37.99,87500.0
-121.24,38.0,126800.0
-121.23,37.99,153100.0
-121.23,37.98,181300.0
-121.2,37.97,157700.0
-121.19,38.04,177100.0
-121.16,38.03,156300.0
-121.2,38.02,125000.0
-121.18,37.99,130900.0
-121.17,37.97,130400.0
-121.23,37.95,59000.0
-121.19,37.93,99700.0
-121.23,37.94,150000.0
-121.22,37.93,121400.0
-121.22,37.95,76900.0
-121.18,37.96,146900.0
-121.24,37.9,137500.0
-121.26,37.88,158300.0
-121.28,37.9,55700.0
-121.27,37.88,83600.0
-121.27,37.87,104000.0
-121.31,37.9,125000.0
-121.29,37.89,162500.0
-121.29,37.87,103100.0
-121.23,37.87,162500.0
-121.49,37.94,162500.0
-121.38,37.88,156300.0
-121.47,38.13,123500.0
-121.42,38.22,96300.0
-121.36,38.15,185700.0
-121.32,38.16,240800.0
-121.32,38.13,186900.0
-121.35,38.09,147200.0
-121.32,38.15,130100.0
-121.23,38.12,178100.0
-121.23,38.11,202800.0
-121.23,38.09,230000.0
-121.26,38.09,155000.0
-121.3,38.09,175000.0
-121.29,38.07,204500.0
-121.25,38.07,152800.0
-121.29,38.14,127400.0
-121.3,38.14,120700.0
-121.29,38.14,101800.0
-121.29,38.14,110800.0
-121.29,38.13,113500.0
-121.3,38.13,116700.0
-121.3,38.13,131800.0
-121.29,38.15,175300.0
-121.28,38.14,99500.0
-121.27,38.14,86900.0
-121.27,38.14,137500.0
-121.28,38.14,128800.0
-121.28,38.13,143200.0
-121.27,38.13,114100.0
-121.27,38.13,98200.0
-121.28,38.13,125400.0
-121.28,38.12,110700.0
-121.27,38.12,108000.0
-121.29,38.13,154800.0
-121.3,38.13,153700.0
-121.29,38.12,132500.0
-121.3,38.12,229300.0
-121.3,38.11,171700.0
-121.27,38.11,103000.0
-121.28,38.11,136800.0
-121.27,38.11,120100.0
-121.28,38.1,133100.0
-121.29,38.1,163300.0
-121.27,38.13,70700.0
-121.27,38.12,87800.0
-121.26,38.13,68800.0
-121.26,38.12,73800.0
-121.25,38.13,91100.0
-121.26,38.11,150900.0
-121.26,38.11,115100.0
-121.25,38.14,133300.0
-121.26,38.14,116800.0
-121.27,38.13,82900.0
-121.26,38.13,83100.0
-121.24,38.22,113000.0
-121.22,38.16,151200.0
-121.28,38.17,244200.0
-121.32,38.21,146700.0
-121.16,38.16,122500.0
-121.14,38.16,113900.0
-121.06,38.25,200000.0
-121.15,38.21,174200.0
-121.05,38.14,166300.0
-121.09,38.19,105000.0
-121.19,38.13,165200.0
-121.18,38.07,161100.0
-120.97,38.0,176900.0
-121.05,37.93,156500.0
-121.11,38.04,187500.0
-121.09,38.03,152200.0
-121.12,38.0,158900.0
-120.99,37.8,113400.0
-121.0,37.8,141300.0
-120.98,37.79,110900.0
-120.97,37.84,141900.0
-120.96,37.77,157600.0
-121.04,37.78,200000.0
-121.06,37.86,169400.0
-121.13,37.74,97100.0
-121.13,37.74,90900.0
-121.12,37.73,102200.0
-121.13,37.74,134600.0
-121.13,37.73,125900.0
-121.11,37.74,182700.0
-121.1,37.8,149000.0
-121.11,37.76,192100.0
-121.16,37.73,139000.0
-121.25,37.76,182400.0
-121.22,37.72,165600.0
-121.22,37.81,126100.0
-121.22,37.8,94400.0
-121.22,37.8,91900.0
-121.21,37.81,124300.0
-121.21,37.8,94200.0
-121.21,37.8,120800.0
-121.21,37.8,101800.0
-121.21,37.79,96900.0
-121.21,37.8,99200.0
-121.21,37.81,172100.0
-121.2,37.8,135300.0
-121.2,37.8,130800.0
-121.2,37.79,101500.0
-121.2,37.8,101800.0
-121.21,37.81,163900.0
-121.17,37.88,111800.0
-121.17,37.82,197600.0
-121.2,37.83,161400.0
-121.2,37.81,212500.0
-121.19,37.81,175000.0
-121.18,37.79,112500.0
-121.2,37.78,106300.0
-121.23,37.78,158300.0
-121.24,37.79,195000.0
-121.27,37.79,173900.0
-121.22,37.8,74100.0
-121.22,37.79,105000.0
-121.22,37.79,101900.0
-121.23,37.79,117900.0
-121.22,37.79,169400.0
-121.23,37.79,116800.0
-121.23,37.8,130800.0
-121.24,37.81,161000.0
-121.23,37.81,137100.0
-121.22,37.81,121500.0
-121.22,37.82,141500.0
-121.23,37.81,149300.0
-121.23,37.82,138500.0
-121.23,37.82,155300.0
-121.23,37.84,155700.0
-121.24,37.82,157900.0
-121.3,37.85,120000.0
-121.31,37.81,179200.0
-121.29,37.8,475000.0
-121.27,37.82,127500.0
-121.28,37.83,86300.0
-121.28,37.82,119400.0
-121.37,37.77,222800.0
-121.4,37.74,322400.0
-121.43,37.78,163500.0
-121.48,37.77,274200.0
-121.52,37.75,327300.0
-121.46,37.73,222900.0
-121.45,37.72,240200.0
-121.44,37.7,215100.0
-121.42,37.71,170700.0
-121.42,37.76,162100.0
-121.42,37.75,121400.0
-121.42,37.74,133500.0
-121.42,37.74,152500.0
-121.42,37.74,153200.0
-121.42,37.75,128700.0
-121.43,37.75,132000.0
-121.43,37.75,127300.0
-121.43,37.75,117600.0
-121.43,37.74,119800.0
-121.43,37.74,110400.0
-121.43,37.75,125000.0
-121.43,37.76,147600.0
-121.44,37.76,194800.0
-121.45,37.75,164800.0
-121.44,37.74,141700.0
-121.44,37.75,151300.0
-121.44,37.75,170600.0
-121.42,37.74,103100.0
-121.43,37.74,108300.0
-121.43,37.74,111500.0
-121.44,37.74,112500.0
-121.44,37.73,208100.0
-121.43,37.73,134700.0
-121.42,37.73,196700.0
-121.29,37.72,63000.0
-121.32,37.67,250000.0
-121.47,37.58,294000.0
-120.9,35.69,248700.0
-120.93,35.76,154300.0
-120.7,35.76,90600.0
-120.69,35.65,144900.0
-120.69,35.64,114000.0
-120.69,35.62,140000.0
-120.69,35.62,161700.0
-120.72,35.63,195200.0
-120.67,35.63,256700.0
-120.67,35.62,168100.0
-120.63,35.59,113500.0
-120.64,35.65,158200.0
-120.47,35.74,162700.0
-120.29,35.56,142100.0
-120.6,35.6,206900.0
-121.11,35.52,264600.0
-121.14,35.55,271200.0
-121.12,35.58,320800.0
-120.92,35.4,278800.0
-120.85,35.38,184200.0
-120.86,35.39,188300.0
-120.86,35.4,186200.0
-120.87,35.41,278100.0
-120.94,35.42,279400.0
-120.95,35.44,283600.0
-120.85,35.37,226900.0
-120.83,35.36,266800.0
-120.84,35.35,221100.0
-120.84,35.37,200000.0
-120.89,35.37,227300.0
-120.84,35.33,207800.0
-120.83,35.33,192700.0
-120.82,35.32,215800.0
-120.83,35.32,183200.0
-120.84,35.32,189600.0
-120.9,35.33,266300.0
-120.84,35.32,183900.0
-120.84,35.31,196100.0
-120.84,35.3,317700.0
-120.82,35.31,293900.0
-120.8,35.33,330000.0
-121.1,35.6,204500.0
-120.65,35.29,249600.0
-120.66,35.29,253600.0
-120.66,35.29,195000.0
-120.67,35.3,500001.0
-120.65,35.32,300000.0
-120.62,35.28,328800.0
-120.65,35.29,222900.0
-120.65,35.28,165900.0
-120.65,35.27,258900.0
-120.65,35.27,225900.0
-120.64,35.26,221500.0
-120.63,35.27,251300.0
-120.66,35.29,233300.0
-120.66,35.28,209600.0
-120.66,35.28,206300.0
-120.65,35.27,227100.0
-120.66,35.27,192600.0
-120.66,35.27,174200.0
-120.66,35.27,208200.0
-120.66,35.26,226200.0
-120.67,35.3,231700.0
-120.7,35.31,337000.0
-120.68,35.29,225000.0
-120.69,35.28,247000.0
-120.67,35.29,219300.0
-120.69,35.26,221800.0
-120.7,35.28,239900.0
-120.71,35.27,331600.0
-120.68,35.26,208000.0
-120.69,35.25,262500.0
-120.7,35.32,350000.0
-120.52,35.24,253300.0
-120.68,35.25,233700.0
-120.69,35.34,42500.0
-120.81,35.19,336200.0
-120.66,35.2,380000.0
-120.7,35.14,357800.0
-120.68,35.14,245900.0
-120.66,35.13,236100.0
-120.63,35.13,55000.0
-120.64,35.15,275000.0
-120.59,35.13,295500.0
-120.56,35.13,267600.0
-120.57,35.12,195200.0
-120.57,35.11,156800.0
-120.59,35.11,205400.0
-120.6,35.12,217700.0
-120.61,35.12,163800.0
-120.59,35.12,179700.0
-120.6,35.11,153000.0
-120.59,35.11,197800.0
-120.61,35.12,165400.0
-120.61,35.13,190400.0
-120.61,35.12,162000.0
-120.61,35.11,158500.0
-120.65,35.12,178100.0
-120.62,35.13,209900.0
-120.62,35.11,155800.0
-120.62,35.12,160000.0
-120.66,35.1,268300.0
-120.61,35.1,142100.0
-120.61,35.1,143600.0
-120.6,35.1,178200.0
-120.58,35.0,106300.0
-120.61,35.06,273100.0
-120.56,35.07,280200.0
-120.52,35.06,329700.0
-120.3,35.1,270800.0
-120.43,35.17,315000.0
-120.57,35.18,346100.0
-120.48,35.05,152600.0
-120.47,35.04,144800.0
-120.5,35.03,277300.0
-120.48,35.02,204800.0
-120.69,35.52,181400.0
-120.68,35.51,209100.0
-120.68,35.5,173800.0
-120.67,35.5,175000.0
-120.66,35.5,163900.0
-120.66,35.49,171300.0
-120.65,35.48,166900.0
-120.64,35.46,146400.0
-120.69,35.49,222400.0
-120.68,35.48,205800.0
-120.67,35.48,176100.0
-120.66,35.47,184800.0
-120.66,35.46,225600.0
-120.7,35.55,172100.0
-120.76,35.52,250600.0
-120.71,35.5,292900.0
-120.56,35.48,267500.0
-119.93,35.2,69800.0
-120.49,35.35,158600.0
-120.65,35.41,261600.0
-120.64,35.47,117200.0
-122.4,37.68,253400.0
-122.4,37.68,272200.0
-122.32,37.69,315200.0
-122.41,37.7,214200.0
-122.42,37.71,215300.0
-122.43,37.71,290400.0
-122.43,37.7,281700.0
-122.44,37.7,258100.0
-122.45,37.7,230100.0
-122.45,37.71,233700.0
-122.45,37.71,251500.0
-122.45,37.7,267000.0
-122.46,37.7,238600.0
-122.46,37.69,266700.0
-122.46,37.7,243200.0
-122.47,37.7,238600.0
-122.46,37.71,214300.0
-122.46,37.71,239900.0
-122.46,37.7,235900.0
-122.47,37.7,236500.0
-122.47,37.71,224400.0
-122.46,37.71,232100.0
-122.48,37.7,307000.0
-122.48,37.7,297900.0
-122.48,37.71,314200.0
-122.48,37.71,417600.0
-122.54,37.7,292500.0
-122.49,37.67,266400.0
-122.49,37.68,238000.0
-122.49,37.67,260300.0
-122.49,37.7,287700.0
-122.49,37.69,275600.0
-122.48,37.69,264300.0
-122.49,37.69,277000.0
-122.49,37.69,272800.0
-122.47,37.7,281300.0
-122.47,37.69,239100.0
-122.47,37.69,258800.0
-122.48,37.69,252400.0
-122.48,37.69,257500.0
-122.46,37.69,277700.0
-122.46,37.68,229400.0
-122.47,37.69,256100.0
-122.47,37.69,304500.0
-122.47,37.68,306700.0
-122.48,37.68,268700.0
-122.48,37.67,303700.0
-122.48,37.67,294500.0
-122.49,37.68,270800.0
-122.48,37.67,319700.0
-122.45,37.69,87500.0
-122.45,37.67,238600.0
-122.47,37.67,304300.0
-122.47,37.66,297900.0
-122.46,37.67,146500.0
-122.46,37.66,284700.0
-122.46,37.65,322900.0
-122.45,37.67,246400.0
-122.45,37.66,263300.0
-122.46,37.66,260900.0
-122.45,37.66,280700.0
-122.44,37.65,276200.0
-122.43,37.66,278400.0
-122.44,37.66,252600.0
-122.44,37.66,265600.0
-122.44,37.67,268400.0
-122.42,37.67,226300.0
-122.41,37.66,250700.0
-122.42,37.66,302600.0
-122.42,37.66,273500.0
-122.42,37.66,327600.0
-122.41,37.66,246700.0
-122.41,37.66,242500.0
-122.41,37.66,218800.0
-122.41,37.66,237500.0
-122.41,37.66,233300.0
-122.41,37.65,232400.0
-122.42,37.66,244000.0
-122.43,37.66,281500.0
-122.42,37.65,239800.0
-122.43,37.64,301000.0
-122.43,37.64,272700.0
-122.45,37.64,353300.0
-122.46,37.64,353700.0
-122.46,37.65,262000.0
-122.46,37.64,251200.0
-122.47,37.65,236200.0
-122.53,37.66,272400.0
-122.53,37.65,275000.0
-122.48,37.65,227400.0
-122.49,37.63,263900.0
-122.49,37.63,254100.0
-122.49,37.63,234600.0
-122.53,37.63,228200.0
-122.48,37.64,281000.0
-122.47,37.61,279300.0
-122.54,37.62,262100.0
-122.49,37.59,262500.0
-122.5,37.59,237500.0
-122.5,37.6,241700.0
-122.55,37.59,345500.0
-122.51,37.58,450000.0
-122.49,37.6,270600.0
-122.48,37.59,273000.0
-122.48,37.57,249000.0
-122.46,37.59,325800.0
-122.46,37.63,280400.0
-122.45,37.62,344600.0
-122.45,37.63,302100.0
-122.44,37.63,281300.0
-122.43,37.63,342300.0
-122.43,37.61,344500.0
-122.41,37.62,284100.0
-122.41,37.61,273600.0
-122.42,37.61,341300.0
-122.42,37.62,324700.0
-122.42,37.62,308100.0
-122.42,37.61,137500.0
-122.42,37.63,292900.0
-122.42,37.62,319000.0
-122.42,37.62,306800.0
-122.42,37.62,317900.0
-122.41,37.62,242700.0
-122.4,37.62,253000.0
-122.41,37.63,242500.0
-122.42,37.64,212500.0
-122.43,37.63,144200.0
-122.42,37.63,275000.0
-122.41,37.63,228500.0
-122.41,37.63,229100.0
-122.4,37.62,224200.0
-122.41,37.64,215400.0
-122.4,37.61,318400.0
-122.38,37.6,265100.0
-122.39,37.6,273100.0
-122.41,37.61,336400.0
-122.41,37.61,347400.0
-122.41,37.6,412000.0
-122.42,37.6,405100.0
-122.41,37.6,466900.0
-122.41,37.59,450000.0
-122.41,37.59,422400.0
-122.4,37.6,369300.0
-122.4,37.6,420300.0
-122.39,37.6,387100.0
-122.39,37.6,340900.0
-122.39,37.59,500001.0
-122.4,37.59,500001.0
-122.38,37.59,457700.0
-122.38,37.59,459200.0
-122.39,37.58,500001.0
-122.4,37.58,500001.0
-122.39,37.59,500001.0
-122.39,37.57,450000.0
-122.37,37.6,350000.0
-122.37,37.59,353800.0
-122.38,37.59,378100.0
-122.37,37.59,500000.0
-122.37,37.58,500000.0
-122.38,37.58,500001.0
-122.38,37.58,500001.0
-122.36,37.58,374200.0
-122.36,37.58,434000.0
-122.37,37.58,500001.0
-122.37,37.58,500001.0
-122.34,37.59,386400.0
-122.33,37.58,359900.0
-122.34,37.58,372200.0
-122.35,37.58,410800.0
-122.36,37.59,350600.0
-122.35,37.58,345000.0
-122.35,37.58,375000.0
-122.34,37.57,433800.0
-122.35,37.57,500001.0
-122.37,37.58,500001.0
-122.36,37.57,500001.0
-122.36,37.56,500001.0
-122.37,37.56,500001.0
-122.34,37.56,500001.0
-122.34,37.55,500001.0
-122.36,37.54,500001.0
